container_id,container_type,material,weight_kg,age_months,usage_count,damage_level,structural_condition,cleanliness_score,contamination,repair_required,repair_cost,refurbishment_cost,resale_value,recycling_value,disposal_cost,carbon_repair,carbon_refurbish,carbon_resell,carbon_recycle,carbon_dispose,recyclable,safety_risk,location,sensor_available,network_available,inspection_completeness,final_disposition
CON-100472,Box,Plastic,5.71,25,36,None,Safe,68.55,None,False,0.0,10.57,9.36,1.18,6.43,3.68,2.23,0.11,5.93,17.8,True,Low,Depot C,False,False,1.0,Resell
CON-100473,Pallet,Plastic,5.67,28,30,None,Safe,68.79,Organic,False,0.0,15.18,33.24,1.09,6.42,3.68,2.22,0.11,5.9,17.7,True,Low,Warehouse A,True,False,1.0,Resell
CON-100474,Box,Cardboard,1.56,18,12,Medium,Moderate Damage,84.79,None,True,2.49,5.73,11.58,0.13,5.39,0.69,1.19,0.03,0.62,1.87,True,Medium,Terminal E,True,True,1.0,Resell
CON-100475,Drum,Plastic,5.4,33,61,Medium,Minor Damage,61.37,None,True,24.16,29.89,67.44,1.01,6.35,1.15,2.15,0.11,5.62,16.86,True,Medium,Facility D,True,True,1.0,Resell
CON-100476,Tote,Plastic,7.04,47,111,Low,Safe,66.87,Organic,False,1.72,22.07,11.45,1.46,6.76,3.85,2.56,0.14,7.32,21.97,True,Low,Depot C,False,True,1.0,Resell
CON-100477,Box,Cardboard,1.71,18,53,Medium,Minor Damage,81.71,None,True,2.89,10.29,10.93,0.13,5.43,0.7,1.23,0.03,0.68,2.05,True,Medium,Hub B,True,True,1.0,Resell
CON-100478,Drum,Plastic,5.81,58,35,Low,Safe,84.82,None,False,6.7,23.78,38.04,1.11,6.45,3.7,2.25,0.12,6.05,18.14,True,Low,Terminal E,True,True,1.0,Resell
CON-100479,Box,Cardboard,1.72,6,8,None,Safe,72.38,None,False,0.0,7.19,14.97,0.13,5.43,3.21,1.23,0.03,0.69,2.06,True,Low,Depot C,True,True,1.0,Resell
CON-100480,Pallet,Wood,16.9,48,96,None,Safe,65.14,None,False,0.0,22.33,17.48,0.0,9.22,5.03,5.02,0.34,2.7,8.11,False,Low,Terminal E,True,True,1.0,Resell
CON-100481,Box,Plastic,5.59,38,103,Medium,Minor Damage,51.33,None,True,2.53,19.85,5.86,1.05,6.4,1.17,2.2,0.11,5.81,17.44,True,Medium,Depot C,False,True,1.0,Resell
CON-100482,Drum,Plastic,6.48,8,11,None,Safe,83.55,None,False,0.0,21.57,102.29,1.24,6.62,3.78,2.42,0.13,6.74,20.21,True,Low,Hub B,True,True,1.0,Resell
CON-100483,Box,Cardboard,1.7,43,124,High,Moderate Damage,54.48,None,True,6.05,21.48,5.11,0.14,5.43,1.7,1.23,0.03,0.68,2.05,True,Medium,Depot C,True,True,1.0,Resell
CON-100484,Drum,Plastic,4.82,26,85,Medium,Moderate Damage,73.97,None,True,26.46,30.4,74.37,0.92,6.2,1.08,2.0,0.1,5.01,15.03,True,Medium,Hub B,False,True,1.0,Resell
CON-100485,Drum,Metal,27.29,6,17,,Minor Damage,82.47,Chemical,False,6.82,22.33,106.83,14.24,29.56,6.27,7.62,0.55,60.03,180.1,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100486,Tote,Plastic,5.89,2,5,Medium,Minor Damage,80.1,None,True,6.84,9.49,41.06,1.15,6.47,1.21,2.27,0.12,6.12,18.37,True,Medium,Depot C,True,False,1.0,Resell
CON-100487,Tote,Plastic,6.83,44,76,None,Safe,71.26,None,False,0.0,17.91,17.54,1.27,6.71,3.82,2.51,0.14,7.11,21.32,True,Low,Hub B,True,True,1.0,Resell
CON-100488,Pallet,Plastic,6.9,54,170,High,Moderate Damage,65.38,None,True,23.03,29.69,5.43,1.41,6.73,2.33,2.53,0.14,7.18,21.54,True,Medium,Hub B,True,True,1.0,Resell
CON-100489,Pallet,Wood,19.21,28,64,Medium,Minor Damage,84.53,None,True,11.79,16.22,28.82,0.0,9.8,2.8,5.6,0.38,3.07,9.22,False,Medium,Warehouse A,True,False,1.0,Resell
CON-100490,Drum,Plastic,5.08,46,51,Low,Minor Damage,81.16,None,False,5.11,25.93,52.5,1.09,6.27,3.61,2.07,0.1,5.29,15.86,True,Low,Terminal E,True,True,1.0,Resell
CON-100491,Pallet,Plastic,6.7,2,2,None,Safe,92.54,None,False,0.0,8.82,48.32,1.27,6.68,3.8,2.48,0.13,6.97,20.91,True,Low,Terminal E,False,True,0.55,Manual_Review
CON-100492,Crate,Metal,28.77,14,36,Medium,Moderate Damage,70.72,None,True,13.41,19.99,59.97,13.12,12.19,3.95,7.99,0.58,63.3,189.89,True,Medium,Depot C,True,True,1.0,Resell
CON-100493,Tote,Plastic,4.81,33,77,Medium,Moderate Damage,55.27,None,True,6.82,20.41,21.35,1.04,6.2,1.08,2.0,0.1,5.01,15.02,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100494,Crate,Plastic,5.12,21,55,Low,Minor Damage,84.75,None,False,3.27,19.79,50.23,0.95,6.28,3.61,2.08,0.1,5.32,15.96,True,Low,Depot C,True,True,1.0,Resell
CON-100495,Tote,Plastic,6.04,28,88,High,Unsafe,60.29,None,True,21.24,20.76,0.0,1.22,6.51,2.22,2.31,0.12,6.28,18.85,True,High,Facility D,True,True,1.0,Recycle
CON-100496,Pallet,Wood,16.29,17,16,None,Safe,83.71,None,False,0.0,11.54,43.85,0.0,9.07,4.95,4.87,0.33,2.61,7.82,False,Low,Facility D,True,True,1.0,Resell
CON-100497,Drum,Plastic,5.98,55,146,Medium,Minor Damage,67.09,None,True,27.53,37.54,17.42,1.12,6.5,1.22,2.3,0.12,6.22,18.67,True,Medium,Hub B,True,False,1.0,Resell
CON-100498,Tote,Plastic,6.06,37,38,High,Moderate Damage,85.02,None,True,15.08,12.05,22.15,1.17,6.52,2.23,2.32,0.12,6.3,18.91,True,Medium,Depot C,True,True,1.0,Resell
CON-100499,Box,Plastic,5.17,6,11,High,Unsafe,84.18,None,True,7.0,5.72,0.0,0.93,6.29,2.12,2.09,0.1,5.38,16.13,True,High,Warehouse A,False,True,1.0,Recycle
CON-100500,Tote,Plastic,5.31,4,11,None,Safe,88.1,None,False,0.0,8.88,34.18,0.97,6.33,3.64,2.13,0.11,5.52,16.56,True,Low,Terminal E,False,True,1.0,Resell
CON-100501,Drum,Metal,24.25,14,13,Medium,Moderate Damage,88.85,None,True,25.48,20.97,105.14,11.2,11.06,3.41,6.86,0.48,53.34,160.02,True,Medium,Facility D,False,True,1.0,Resell
CON-100502,Crate,Metal,25.15,24,48,Medium,Moderate Damage,77.04,None,True,14.52,20.24,51.93,12.83,11.29,3.52,7.09,0.5,55.34,166.01,True,Medium,Warehouse A,False,True,1.0,Resell
CON-100503,Drum,Metal,24.49,22,75,Medium,Minor Damage,65.57,None,True,28.13,30.66,78.83,12.31,11.12,3.44,6.92,0.49,53.87,161.6,True,Medium,Terminal E,True,True,1.0,Resell
CON-100504,Drum,Plastic,5.16,9,22,None,Safe,70.35,None,False,0.0,24.65,104.4,0.99,6.29,3.62,2.09,0.1,5.36,16.09,True,Low,Warehouse A,True,True,1.0,Resell
CON-100505,Drum,Metal,29.58,47,103,Medium,Moderate Damage,68.74,Hazardous,True,26.58,32.99,0.0,0.0,74.36,4.05,8.19,0.59,65.07,195.2,False,High,Warehouse A,True,True,1.0,Dispose
CON-100506,Pallet,Plastic,4.91,27,84,High,Unsafe,73.78,None,True,24.82,19.83,0.0,0.97,6.23,2.09,2.03,0.1,5.1,15.31,True,High,Depot C,True,True,1.0,Recycle
CON-100507,Box,Plastic,6.89,7,12,Medium,Minor Damage,97.42,Organic,True,2.61,3.84,12.55,1.37,6.72,1.33,2.52,0.14,7.17,21.5,True,Medium,Facility D,False,True,1.0,Resell
CON-100508,Crate,Metal,32.09,45,113,Low,Minor Damage,74.77,None,False,3.51,27.08,24.03,17.06,13.02,6.85,8.82,0.64,70.59,211.77,True,Low,Hub B,True,True,1.0,Resell
CON-100509,Pallet,Plastic,6.82,55,157,Critical,Unsafe,66.02,None,True,36.52,28.3,0.0,1.34,6.71,3.82,2.51,0.14,7.09,21.28,True,High,Warehouse A,True,True,1.0,Recycle
CON-100510,Drum,Plastic,5.93,56,103,High,Moderate Damage,73.36,None,True,61.21,32.3,28.47,1.08,6.48,2.21,2.28,0.12,6.17,18.51,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100511,Tote,Plastic,4.89,26,50,High,Unsafe,83.04,Chemical,True,14.54,13.54,0.0,0.99,15.56,2.09,2.02,0.1,5.08,15.25,True,High,Terminal E,True,True,1.0,Recycle
CON-100512,Drum,Plastic,5.08,40,132,Critical,Unsafe,60.15,None,True,88.18,37.18,0.0,1.06,6.27,3.61,2.07,0.1,5.28,15.85,True,High,Facility D,True,True,1.0,Recycle
CON-100513,Pallet,Plastic,7.01,55,166,Critical,Unsafe,62.87,None,True,46.09,29.67,0.0,1.53,6.75,3.84,2.55,0.14,7.29,21.88,True,High,Depot C,False,True,1.0,Recycle
CON-100514,Crate,Metal,32.99,43,83,Low,Safe,77.42,None,False,3.36,23.69,33.0,16.22,13.25,6.96,9.05,0.66,72.58,217.74,True,Low,Facility D,True,True,1.0,Resell
CON-100515,Box,Plastic,6.91,23,58,None,Safe,63.56,None,False,0.0,13.52,10.58,1.25,6.73,3.83,2.53,0.14,7.19,21.57,True,Low,Warehouse A,True,True,1.0,Resell
CON-100516,Tote,Plastic,5.97,22,62,Low,Safe,64.5,None,False,2.32,17.53,26.54,1.28,6.49,3.72,2.29,0.12,6.21,18.62,True,Low,Terminal E,True,True,1.0,Resell
CON-100517,Drum,Metal,35.7,51,118,Low,Safe,51.69,None,False,5.05,37.05,27.69,18.31,13.92,7.28,9.72,0.71,78.53,235.59,True,Low,Hub B,True,True,1.0,Resell
CON-100518,Tote,Plastic,6.56,7,6,None,Safe,88.76,None,False,0.0,8.29,34.06,1.4,6.64,3.79,2.44,0.13,6.82,20.46,True,Low,Facility D,False,True,1.0,Resell
CON-100519,Crate,Plastic,6.01,6,7,None,Safe,87.78,None,False,0.0,14.53,76.52,1.12,6.5,3.72,2.3,0.12,6.25,18.76,True,Low,Terminal E,False,True,1.0,Resell
CON-100520,Drum,Plastic,7.08,34,98,Medium,Moderate Damage,52.09,None,True,26.59,34.99,55.04,1.48,6.77,1.35,2.57,0.14,7.37,22.1,True,Medium,Terminal E,True,True,1.0,Resell
CON-100521,Pallet,Plastic,4.95,49,29,None,Safe,67.12,None,False,0.0,15.33,20.6,1.02,6.24,3.59,2.04,0.1,5.15,15.44,True,Low,Terminal E,True,True,1.0,Resell
CON-100522,Tote,Plastic,6.53,21,67,High,Moderate Damage,61.79,None,True,18.79,18.43,28.34,1.21,6.63,2.28,2.43,0.13,6.79,20.38,True,Medium,Facility D,False,True,1.0,Resell
CON-100523,Tote,Plastic,6.47,57,167,Medium,Moderate Damage,43.34,None,True,6.67,31.2,4.3,1.3,6.62,1.28,2.42,0.13,6.73,20.2,True,Medium,Facility D,True,False,1.0,Resell
CON-100524,Box,Plastic,6.05,49,117,Critical,Unsafe,75.76,None,True,13.22,17.59,0.0,1.15,6.51,3.73,2.31,0.12,6.29,18.88,True,High,Depot C,False,False,1.0,Recycle
CON-100525,Box,Plastic,5.42,33,51,High,Moderate Damage,67.1,None,True,6.61,12.28,9.27,1.1,6.36,2.15,2.16,0.11,5.64,16.92,True,Medium,Warehouse A,False,True,1.0,Resell
CON-100526,Tote,Plastic,5.64,19,47,High,Moderate Damage,69.17,None,True,16.18,15.32,28.75,1.09,6.41,2.18,2.21,0.11,5.87,17.6,True,Medium,Terminal E,True,True,1.0,Resell
CON-100527,Drum,Plastic,5.0,4,7,Critical,Unsafe,84.31,None,True,96.67,21.05,0.0,1.0,6.25,3.6,2.05,0.1,5.2,15.59,True,High,Terminal E,False,True,1.0,Recycle
CON-100528,Drum,Plastic,6.45,32,86,High,Unsafe,58.09,None,True,45.95,32.89,0.0,1.35,6.61,2.27,2.41,0.13,6.71,20.14,True,High,Hub B,True,True,1.0,Recycle
CON-100529,Box,Cardboard,1.77,24,78,Medium,Minor Damage,66.35,None,True,2.55,15.1,8.89,0.14,5.44,0.71,1.24,0.04,0.71,2.12,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100530,Crate,Plastic,5.97,51,47,Medium,Moderate Damage,89.14,Hazardous,True,18.49,18.33,0.0,0.0,38.95,1.22,2.29,0.12,6.2,18.61,False,High,Hub B,True,True,0.72,Manual_Review
CON-100531,Box,Cardboard,1.45,37,52,High,Unsafe,62.59,None,True,6.68,13.06,0.0,0.12,5.36,1.67,1.16,0.03,0.58,1.74,True,High,Terminal E,True,True,1.0,Recycle
CON-100532,Drum,Plastic,6.4,10,30,Low,Minor Damage,91.32,None,False,6.3,22.3,103.32,1.25,6.6,3.77,2.4,0.13,6.66,19.97,True,Low,Facility D,True,False,1.0,Resell
CON-100533,Drum,Plastic,6.35,56,55,Low,Safe,71.84,None,False,6.5,27.72,41.95,1.29,6.59,3.76,2.39,0.13,6.6,19.81,True,Low,Warehouse A,True,True,1.0,Resell
CON-100534,Box,Cardboard,1.65,33,105,Medium,Minor Damage,59.25,None,True,3.55,18.86,6.94,0.13,5.41,0.7,1.21,0.03,0.66,1.98,True,Medium,Hub B,True,False,1.0,Resell
CON-100535,Tote,Plastic,5.76,3,5,None,Safe,88.8,None,False,0.0,8.18,35.95,1.04,6.44,3.69,2.24,0.12,5.99,17.98,True,Low,Terminal E,True,True,1.0,Resell
CON-100536,Box,Cardboard,1.37,12,15,None,Safe,92.37,None,False,0.0,4.89,13.9,0.11,5.34,3.16,1.14,0.03,0.55,1.65,True,Low,Warehouse A,True,True,0.52,Manual_Review
CON-100537,Drum,Metal,27.84,27,85,Critical,Unsafe,71.73,None,True,86.54,30.74,0.0,13.09,11.96,6.34,7.76,0.56,61.25,183.75,True,High,Terminal E,True,True,1.0,Recycle
CON-100538,Tote,Plastic,7.08,18,12,None,Safe,81.01,None,False,0.0,10.05,29.07,1.28,6.77,3.85,2.57,0.14,7.36,22.08,True,Low,Hub B,True,True,1.0,Resell
CON-100539,Box,Cardboard,1.66,42,119,Medium,Moderate Damage,59.15,Chemical,True,3.42,20.28,5.07,0.13,13.54,0.7,1.21,0.03,0.66,1.99,True,Medium,Hub B,True,False,1.0,Resell
CON-100540,Tote,Plastic,7.11,36,66,High,Moderate Damage,62.42,None,True,18.87,18.24,22.19,1.46,6.78,2.35,2.58,0.14,7.39,22.17,True,Medium,Hub B,True,True,1.0,Resell
CON-100541,Tote,Plastic,6.81,25,87,Medium,Minor Damage,65.05,Organic,True,6.55,19.94,23.09,1.43,6.7,1.32,2.5,0.14,7.09,21.26,True,Medium,Terminal E,True,True,1.0,Resell
CON-100542,Pallet,Plastic,6.91,14,32,High,Unsafe,67.08,None,True,23.72,15.64,0.0,1.51,6.73,2.33,2.53,0.14,7.18,21.55,True,High,Facility D,True,True,1.0,Recycle
CON-100543,Crate,Plastic,5.31,39,57,Medium,Minor Damage,69.21,None,True,15.85,22.32,35.73,1.15,6.33,1.14,2.13,0.11,5.52,16.55,True,Medium,Hub B,False,False,1.0,Resell
CON-100544,Drum,Metal,33.45,42,103,Critical,Unsafe,52.62,None,True,99.76,35.41,0.0,15.46,13.36,7.01,9.16,0.67,73.58,220.75,True,High,Facility D,True,True,1.0,Recycle
CON-100545,Box,Cardboard,1.48,60,64,High,Moderate Damage,80.55,None,True,6.16,11.57,3.69,0.13,5.37,1.68,1.17,0.03,0.59,1.77,True,Medium,Depot C,True,True,1.0,Resell
CON-100546,Pallet,Wood,23.84,24,14,Low,Minor Damage,70.06,None,False,2.21,13.39,38.12,0.0,10.96,5.86,6.76,0.48,3.81,11.44,False,Low,Hub B,False,True,1.0,Resell
CON-100547,Drum,Metal,30.62,43,116,Medium,Minor Damage,74.84,None,True,19.82,33.37,37.54,14.57,12.66,4.17,8.46,0.61,67.37,202.1,True,Medium,Terminal E,True,False,1.0,Resell
CON-100548,Box,Plastic,6.43,57,106,Medium,Moderate Damage,59.57,None,True,2.46,18.91,3.56,1.4,6.61,1.27,2.41,0.13,6.69,20.07,True,Medium,Facility D,False,True,1.0,Resell
CON-100549,Drum,Plastic,6.04,3,9,Medium,Minor Damage,96.79,None,True,24.31,19.38,123.8,1.16,6.51,1.22,2.31,0.12,6.28,18.85,True,Medium,Facility D,True,True,1.0,Resell
CON-100550,Box,Cardboard,1.79,28,94,None,Safe,75.29,Chemical,False,0.0,15.36,7.71,0.13,13.62,3.21,1.25,0.04,0.71,2.14,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100551,Crate,Plastic,5.39,31,37,Medium,Moderate Damage,67.62,Organic,True,16.13,20.56,52.45,1.02,6.35,1.15,2.15,0.11,5.61,16.83,True,Medium,Warehouse A,False,True,1.0,Resell
CON-100552,Box,Cardboard,1.75,25,35,Critical,Unsafe,69.52,None,True,14.29,10.32,0.0,0.13,5.44,3.21,1.24,0.04,0.7,2.1,True,High,Terminal E,False,True,1.0,Recycle
CON-100553,Box,Cardboard,1.38,25,42,None,Safe,84.61,None,False,0.0,8.76,10.19,0.11,5.34,3.17,1.14,0.03,0.55,1.65,True,Low,Warehouse A,False,True,1.0,Resell
CON-100554,Tote,Plastic,5.62,44,125,High,Unsafe,59.48,None,True,15.18,24.58,0.0,1.01,6.4,2.17,2.2,0.11,5.84,17.52,True,High,Warehouse A,True,False,1.0,Recycle
CON-100555,Tote,Plastic,5.65,31,82,High,Unsafe,78.02,None,True,14.72,17.5,0.0,1.05,6.41,2.18,2.21,0.11,5.88,17.64,True,High,Terminal E,False,False,1.0,Recycle
CON-100556,Crate,Plastic,6.2,35,98,Low,Safe,66.31,None,False,3.67,26.85,37.07,1.36,6.55,3.74,2.35,0.12,6.45,19.35,True,Low,Terminal E,True,True,1.0,Resell
CON-100557,Tote,Plastic,5.81,13,44,Low,Safe,67.64,None,False,2.13,15.25,30.29,1.21,6.45,3.7,2.25,0.12,6.05,18.14,True,Low,Facility D,True,False,1.0,Resell
CON-100558,Crate,Plastic,5.59,7,13,None,Safe,82.52,Organic,False,0.0,15.92,78.39,1.15,6.4,3.67,2.2,0.11,5.81,17.44,True,Low,Hub B,False,False,1.0,Resell
CON-100559,Crate,Metal,28.51,26,27,None,Safe,83.72,None,False,0.0,17.14,50.2,12.92,12.13,6.42,7.93,0.57,62.72,188.17,True,Low,Warehouse A,True,True,1.0,Resell
CON-100560,Crate,Wood,23.8,13,14,Medium,Minor Damage,90.63,Chemical,True,13.92,14.81,64.15,0.0,27.38,3.36,6.75,0.48,3.81,11.43,False,Medium,Terminal E,True,True,1.0,Resell
CON-100561,Crate,Wood,16.17,44,40,Medium,Minor Damage,81.85,None,True,15.72,18.72,36.17,0.0,9.04,2.44,4.84,0.32,2.59,7.76,False,Medium,Depot C,True,True,1.0,Resell
CON-100562,Tote,Plastic,6.91,5,4,Low,Safe,75.35,None,False,1.9,10.1,35.36,1.35,6.73,3.83,2.53,0.14,7.18,21.55,True,Low,Terminal E,False,True,1.0,Resell
CON-100563,Tote,Plastic,6.85,19,54,None,Safe,81.78,None,False,0.0,14.13,28.81,1.31,6.71,3.82,2.51,0.14,7.12,21.37,True,Low,Hub B,False,True,1.0,Resell
CON-100564,Tote,Plastic,5.2,25,68,Low,Minor Damage,71.44,None,False,1.86,17.08,24.38,1.01,6.3,3.62,2.1,0.1,5.41,16.23,True,Low,Facility D,False,True,1.0,Resell
CON-100565,Tote,Plastic,5.3,58,64,Medium,Minor Damage,75.32,None,True,9.24,16.1,11.23,1.07,6.32,1.14,2.12,0.11,5.51,16.53,True,Medium,Depot C,True,False,1.0,Resell
CON-100566,Crate,Plastic,6.05,15,33,None,Safe,,None,False,0.0,18.6,60.67,1.2,6.51,3.73,2.31,0.12,6.29,18.86,True,Low,Facility D,False,True,1.0,Resell
CON-100567,Drum,Metal,26.15,15,19,Low,Safe,85.43,None,False,6.82,22.09,89.3,13.11,11.54,6.14,7.34,0.52,57.54,172.62,True,Low,Warehouse A,True,True,1.0,Resell
CON-100568,Box,Cardboard,1.4,44,65,High,Unsafe,64.64,None,True,7.68,14.05,0.0,0.11,5.35,1.67,1.15,0.03,0.56,1.68,True,High,Terminal E,True,False,1.0,Recycle
CON-100569,Box,Plastic,5.48,23,65,Medium,Moderate Damage,58.63,None,True,3.31,14.96,10.22,0.99,6.37,1.16,2.17,0.11,5.7,17.09,True,Medium,Terminal E,True,True,1.0,Resell
CON-100570,Pallet,Plastic,5.36,38,108,High,Unsafe,56.72,None,True,25.13,24.79,0.0,1.03,6.34,2.14,2.14,0.11,5.58,16.73,True,High,Hub B,False,True,1.0,Recycle
CON-100571,Drum,Metal,28.5,37,115,High,Unsafe,48.7,None,True,60.7,37.2,0.0,15.2,12.12,4.92,7.92,0.57,62.69,188.08,True,High,Depot C,True,True,1.0,Recycle
CON-100572,Drum,Plastic,5.58,2,4,None,Safe,71.54,Organic,False,0.0,22.67,108.56,1.22,6.4,3.67,2.2,0.11,5.81,17.42,True,Low,Depot C,False,True,1.0,Resell
CON-100573,Tote,Plastic,5.25,7,10,Medium,Moderate Damage,78.83,None,True,6.95,10.18,34.98,1.09,6.31,1.13,2.11,0.11,5.46,16.39,True,Medium,Hub B,True,False,1.0,Resell
CON-100574,Box,Plastic,5.48,15,20,Medium,Minor Damage,82.36,Organic,True,2.41,6.9,11.83,1.06,6.37,1.16,2.17,0.11,5.7,17.1,True,Medium,Facility D,False,True,1.0,Resell
CON-100575,Drum,Plastic,6.58,25,84,Medium,Minor Damage,79.3,None,True,23.35,29.5,65.73,1.37,6.65,1.29,2.45,0.13,6.85,20.54,True,Medium,Facility D,True,False,1.0,Resell
CON-100576,Pallet,Plastic,5.46,1,3,Low,Minor Damage,97.48,None,False,2.81,8.18,48.21,1.1,6.37,3.66,2.17,0.11,5.68,17.04,True,Low,Terminal E,False,True,1.0,Resell
CON-100577,Box,Plastic,6.35,59,110,High,Unsafe,66.27,None,True,7.69,18.31,0.0,1.25,6.59,2.26,2.39,0.13,6.61,19.82,True,High,Hub B,False,True,1.0,Recycle
CON-100578,Pallet,Wood,19.15,3,3,None,Safe,91.19,Organic,False,0.0,9.12,49.43,0.0,9.79,5.3,5.59,0.38,3.06,9.19,False,Low,Depot C,True,True,1.0,Resell
CON-100579,Tote,Plastic,7.19,5,13,Medium,Moderate Damage,85.1,None,True,7.06,9.54,34.48,1.31,6.8,1.36,2.6,0.14,7.48,22.43,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100580,Pallet,Plastic,4.89,17,14,Medium,Minor Damage,87.39,None,True,9.94,10.79,42.09,0.89,6.22,1.09,2.02,0.1,5.09,15.26,True,Medium,Terminal E,True,True,1.0,Resell
CON-100581,Pallet,Wood,22.71,39,31,None,Safe,90.08,None,False,0.0,12.09,28.72,0.0,10.68,5.72,6.48,0.45,3.63,10.9,False,Low,Hub B,True,True,1.0,Resell
CON-100582,Crate,Wood,17.73,3,9,None,Safe,84.94,None,False,0.0,15.16,69.27,0.0,9.43,5.13,5.23,0.35,2.84,8.51,False,Low,Terminal E,True,True,1.0,Resell
CON-100583,Tote,Plastic,4.92,25,70,High,Moderate Damage,74.76,None,True,15.06,16.79,23.12,0.97,6.23,2.09,2.03,0.1,5.11,15.34,True,Medium,Warehouse A,True,True,1.0,Resell
CON-100584,Box,Cardboard,1.63,3,5,None,Safe,74.53,None,False,0.0,6.57,13.89,0.13,5.41,3.2,1.21,0.03,0.65,1.96,True,Low,Terminal E,True,False,1.0,Resell
CON-100585,Pallet,Wood,16.85,21,21,Low,Minor Damage,76.18,Hazardous,False,2.21,13.17,0.0,0.0,55.27,5.02,5.01,0.34,2.7,8.09,False,High,Hub B,True,True,1.0,Dispose
CON-100586,Crate,Wood,16.54,14,24,Low,Minor Damage,65.71,None,False,4.06,19.54,59.79,0.0,9.13,4.98,4.93,0.33,2.65,7.94,False,Low,Terminal E,True,True,1.0,Resell
CON-100587,Drum,Metal,27.98,41,114,High,Unsafe,47.86,None,True,44.66,37.22,0.0,12.64,12.0,4.86,7.8,0.56,61.57,184.7,True,High,Terminal E,False,True,1.0,Recycle
CON-100588,Pallet,Wood,17.86,40,111,High,Moderate Damage,68.53,None,True,24.82,23.32,19.8,0.0,9.47,3.64,5.27,0.36,2.86,8.57,False,Medium,Terminal E,True,True,1.0,Resell
CON-100589,Pallet,Wood,19.01,42,25,Medium,Moderate Damage,72.82,None,True,9.11,14.08,25.59,0.0,9.75,2.78,5.55,0.38,3.04,9.12,False,Medium,Warehouse A,False,True,1.0,Resell
CON-100590,Crate,Plastic,5.38,35,23,High,Moderate Damage,71.36,None,True,32.0,18.6,50.22,1.16,6.35,2.15,2.15,0.11,5.6,16.79,True,Medium,Terminal E,True,True,1.0,Recycle
CON-100591,Box,Cardboard,1.23,10,33,Low,Safe,90.65,Chemical,False,0.85,6.95,12.74,0.11,13.27,3.15,1.11,0.02,0.49,1.48,True,Medium,Hub B,True,True,1.0,Resell
CON-100592,Pallet,Wood,19.39,39,48,None,Safe,73.11,Chemical,False,0.0,16.33,28.1,0.0,24.62,5.33,5.65,0.39,3.1,9.31,False,Medium,Hub B,True,True,1.0,Resell
CON-100593,Drum,Plastic,5.2,29,51,Medium,Moderate Damage,66.99,None,True,26.82,28.05,77.62,0.94,6.3,1.12,2.1,0.1,5.41,16.23,True,Medium,Facility D,False,True,1.0,Resell
CON-100594,Tote,Plastic,6.13,12,15,None,Safe,87.82,None,False,0.0,9.33,32.53,1.24,6.53,3.74,2.33,0.12,6.37,19.12,True,Low,Facility D,True,True,1.0,Resell
CON-100595,Pallet,Wood,16.03,56,112,Low,Minor Damage,62.86,None,False,2.94,24.27,11.72,0.0,9.01,4.92,4.81,0.32,2.57,7.7,False,Low,Depot C,False,True,1.0,Resell
CON-100596,Box,Plastic,6.92,59,51,Low,Safe,83.97,None,False,0.68,9.75,4.56,1.5,6.73,3.83,2.53,0.14,7.2,21.6,True,Low,Depot C,False,True,1.0,Resell
CON-100597,Drum,Metal,26.91,3,9,None,Safe,79.27,Organic,False,0.0,22.01,118.27,13.99,11.73,6.23,7.53,0.54,59.2,177.59,True,Low,Hub B,True,False,1.0,Resell
CON-100598,Crate,Wood,20.82,43,130,Critical,Unsafe,70.5,Chemical,True,73.76,29.43,0.0,0.0,25.51,5.5,6.0,0.42,3.33,9.99,False,High,Facility D,False,False,1.0,Dispose
CON-100599,Box,Cardboard,1.73,11,32,Medium,Moderate Damage,72.84,None,True,3.04,9.52,12.39,0.15,5.43,0.71,1.23,0.03,0.69,2.07,True,Medium,Terminal E,True,True,1.0,Resell
CON-100600,Box,Cardboard,1.58,50,144,High,Moderate Damage,63.13,None,True,7.42,22.18,3.0,0.13,5.4,1.69,1.2,0.03,0.63,1.9,True,Medium,Warehouse A,True,True,0.53,Manual_Review
CON-100601,Drum,Plastic,6.37,47,84,None,Safe,71.96,None,False,0.0,30.61,45.21,1.2,6.59,3.76,2.39,0.13,6.63,19.88,True,Low,Hub B,True,True,1.0,Resell
CON-100602,Pallet,Wood,22.0,52,144,Medium,Moderate Damage,41.71,None,True,9.76,30.64,10.31,0.0,10.5,3.14,6.3,0.44,3.52,10.56,False,Medium,Terminal E,True,True,1.0,Resell
CON-100603,Box,Plastic,4.95,2,4,Low,Minor Damage,84.64,None,False,0.6,4.95,15.34,0.94,6.24,3.59,2.04,0.1,5.15,15.46,True,Low,Warehouse A,True,True,1.0,Resell
CON-100604,Drum,Plastic,7.04,31,85,Low,Minor Damage,72.9,Hazardous,False,5.62,30.56,0.0,0.0,40.56,3.84,2.56,0.14,7.32,21.96,False,High,Depot C,True,True,1.0,Dispose
